QC_RUN_ID,PREP_DATE,PFAS,RGTSPK,RGTSPK_Q,MTXSPK,MTXSPK_Q,MTXSPKD,MTXSPKD_Q
OP81003,7/9/2020,PFOSA,98,,100,,,
OP81064,7/14/2020,PFOSA,98,,104,,106,
OP81102,7/16/2020,PFOSA,97,,99,,,
OP81172,7/21/2020,PFOSA,95,,96,,,
OP81177,7/21/2020,PFOSA,99,,100,,,
OP81187,7/22/2020,PFOSA,93,,91,,,
OP81221,7/24/2020,PFOSA,99,,101,,,
OP81402,8/4/2020,PFOSA,96,,99,,98,
OP81420,8/5/2020,PFOSA,99,,105,,,
OP81424,8/5/2020,PFOSA,98,,94,,96,
OP81586,8/17/2020,PFOSA,84,,81,,,
OP81601,8/18/2020,PFOSA,97,,99,,,
OP81728,8/25/2020,PFOSA,94,,95,,,
OP81836,9/1/2020,PFOSA,110,,109,,,
OP81836,9/1/2020,PFOSA,110,,109,,,
OP81970,9/11/2020,PFOSA,85,,99,,,
OP81979,9/11/2020,PFOSA,102,,108,,,
OP82061,9/17/2020,PFOSA,100,,99,,,
OP82061,9/17/2020,PFOSA,100,,99,,,
OP82061,9/17/2020,PFOSA,92,,99,,,
OP82061,9/17/2020,PFOSA,92,,99,,,
OP82229,9/29/2020,PFOSA,98,,95,,,
